Category,Field,Seller Level,Seller In Same Level,Basic Price,Standard Price,Premium Price,Basic Delivery,Standard Delivery,Premium Delivery,Basic Revision,Standard Revision,Premium Revision,Rating,Rating Count,Country,Member Since,Avg Response Time,Last Delivery,Order in Queue,is_single_plan,Arabic,Bengali,Chinese,Dutch,English,French,German,Hindi,Indonesian,Italian,Polish,Portuguese,Punjabi,Russian,Spanish,Turkish,Ukrainian,Urdu
Music & Audio,dj-mixing,2.0,84,15.0,25.0,35.0,1,1,2,3,4,5,4.9,341.0,Nigeria,2017-04-01,1.0,0.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,2.0,84,35.0,70.0,140.0,7,7,7,1,2,3,5.0,7.0,Mexico,2020-04-01,1.0,5.0,1,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,2.0,84,10.0,40.0,85.0,1,1,1,1,1,2,4.8,9.0,Sri Lanka,2020-06-01,2.0,7.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,2.0,84,50.0,75.0,150.0,3,3,4,2,2,2,4.5,27.0,United Kingdom,2020-03-01,6.0,0.0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,2.0,84,40.0,70.0,120.0,7,7,7,-1,-1,-1,5.0,14.0,Netherlands,2012-06-01,3.0,21.0,0,False,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,2.0,84,10.0,30.0,70.0,4,3,2,1,1,2,5.0,26.0,Venezuela,2017-11-01,1.0,7.0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,2.0,84,15.0,60.0,100.0,2,2,2,5,0,0,4.9,3.0,Sri Lanka,2021-01-01,1.0,14.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,2.0,84,10.0,20.0,40.0,2,2,3,1,1,1,5.0,7.0,Kenya,2012-08-01,1.0,30.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,2.0,84,10.0,20.0,30.0,1,2,2,-1,-1,-1,5.0,2.0,Kenya,2022-01-01,3.0,21.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,2.0,84,30.0,45.0,60.0,1,2,3,0,0,0,5.0,5.0,Turkey,2020-06-01,1.0,30.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Music & Audio,dj-mixing,2.0,84,60.0,100.0,135.0,7,7,7,2,2,2,5.0,1.0,Netherlands,2012-06-01,3.0,21.0,0,False,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,2.0,84,30.0,75.0,100.0,3,5,5,0,0,0,5.0,49.0,United States,2016-12-01,1.0,30.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,2.0,84,10.0,25.0,50.0,1,2,2,0,0,5,5.0,2.0,Sri Lanka,2021-01-01,1.0,14.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,2.0,84,30.0,60.0,90.0,1,2,3,3,3,3,4.7,14.0,India,2021-10-01,4.0,14.0,0,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,2.0,84,75.0,75.0,75.0,3,3,3,3,3,3,5.0,2.0,United States,2016-04-01,4.0,30.0,0,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,2.0,84,10.0,20.0,35.0,2,3,4,1,4,0,4.9,20.0,United States,2022-07-01,2.0,3.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,2.0,84,30.0,50.0,80.0,1,1,1,0,0,0,5.0,3.0,Sri Lanka,2022-02-01,1.0,7.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,2.0,84,30.0,30.0,30.0,1,1,1,-1,-1,-1,4.0,1.0,France,2020-10-01,12.0,3.0,0,True,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,2.0,84,10.0,15.0,20.0,2,2,2,5,5,7,4.9,22.0,Sri Lanka,2022-05-01,1.0,14.0,0,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,2.0,84,25.0,40.0,50.0,7,10,14,-1,-1,-1,5.0,2.0,Spain,2019-04-01,,21.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,2.0,84,15.0,25.0,300.0,2,2,6,2,2,2,5.0,20.0,United States,2023-06-01,,7.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,2.0,84,25.0,35.0,50.0,6,6,10,-1,-1,-1,4.9,54.0,Greece,2021-03-01,5.0,3.0,1,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,5.0,10.0,15.0,1,2,2,1,2,3,5.0,24.0,Venezuela,2022-06-01,2.0,0.0,0,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,3.0,116,10.0,20.0,30.0,2,2,2,1,2,2,5.0,160.0,Venezuela,2022-06-01,2.0,0.0,1,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,3.0,116,30.0,50.0,70.0,5,7,7,2,2,2,5.0,215.0,United Kingdom,2018-02-01,1.0,0.0,1,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,15.0,25.0,45.0,2,2,3,0,0,0,5.0,1270.0,Sri Lanka,2020-12-01,1.0,1.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,25.0,125.0,500.0,1,2,7,-1,-1,-1,4.9,109.0,Turkey,2017-02-01,1.0,3.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Music & Audio,dj-mixing,3.0,116,20.0,35.0,60.0,2,2,3,0,0,0,4.9,57.0,Greece,2016-03-01,1.0,0.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,15.0,30.0,45.0,1,2,3,3,3,5,5.0,10.0,Sri Lanka,2020-01-01,1.0,3.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,20.0,110.0,180.0,2,5,7,0,0,0,5.0,65.0,Croatia,2018-07-01,1.0,1.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,30.0,50.0,70.0,5,5,5,-1,-1,-1,5.0,128.0,Argentina,2022-05-01,1.0,4.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,3.0,116,25.0,35.0,65.0,3,4,5,-1,-1,-1,5.0,222.0,Turkey,2022-01-01,5.0,4.0,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Music & Audio,dj-mixing,3.0,116,10.0,10.0,10.0,7,7,7,1,1,1,5.0,243.0,Canada,2013-03-01,3.0,2.0,3,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,15.0,15.0,15.0,3,3,3,1,1,1,4.7,69.0,Venezuela,2018-02-01,1.0,14.0,0,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,3.0,116,25.0,50.0,100.0,7,7,7,1,1,1,5.0,161.0,Canada,2013-03-01,3.0,2.0,4,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,15.0,20.0,170.0,1,1,6,0,0,0,5.0,377.0,Mexico,2021-07-01,1.0,1.0,1,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,3.0,116,10.0,20.0,40.0,4,4,4,-1,-1,-1,4.9,74.0,Italy,2021-09-01,1.0,0.0,1,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,35.0,70.0,150.0,4,4,5,2,3,3,5.0,166.0,United States,2013-12-01,4.0,5.0,1,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,5.0,10.0,15.0,1,2,2,1,2,3,4.9,292.0,Venezuela,2022-06-01,2.0,0.0,2,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,3.0,116,20.0,50.0,80.0,3,3,5,0,0,0,5.0,117.0,Israel,2016-05-01,1.0,5.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,35.0,65.0,95.0,3,5,7,1,2,2,4.9,419.0,India,2015-10-01,5.0,1.0,6,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,30.0,60.0,120.0,2,2,3,0,0,0,5.0,86.0,Kenya,2020-09-01,2.0,6.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,20.0,40.0,70.0,2,3,4,1,1,1,5.0,10.0,Ukraine,2022-06-01,2.0,0.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Music & Audio,dj-mixing,3.0,116,15.0,25.0,60.0,2,2,3,1,2,2,4.9,39.0,Germany,2021-03-01,1.0,4.0,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,5.0,10.0,25.0,2,2,2,0,0,0,5.0,752.0,Sri Lanka,2019-01-01,1.0,0.0,11,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,25.0,40.0,70.0,2,2,4,3,3,5,5.0,139.0,Sri Lanka,2020-01-01,1.0,3.0,1,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,80.0,160.0,320.0,3,3,3,1,1,1,5.0,141.0,Sweden,2014-11-01,1.0,2.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,45.0,55.0,90.0,4,4,4,-1,-1,-1,4.8,40.0,United States,2020-10-01,1.0,21.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,5.0,10.0,20.0,1,1,2,0,0,0,5.0,63.0,Mexico,2021-07-01,1.0,1.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,3.0,116,30.0,50.0,80.0,1,1,1,0,0,0,5.0,15.0,Sri Lanka,2020-12-01,1.0,0.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,20.0,35.0,55.0,1,2,2,1,2,3,4.8,35.0,Turkey,2022-03-01,1.0,1.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Music & Audio,dj-mixing,3.0,116,15.0,25.0,40.0,1,1,1,1,2,3,4.9,59.0,Lesotho,2023-02-01,2.0,2.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,15.0,20.0,40.0,2,3,3,1,1,1,4.8,51.0,Zimbabwe,2021-01-01,1.0,14.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,15.0,30.0,60.0,1,2,3,3,6,0,4.9,36.0,India,2019-01-01,1.0,0.0,0,False,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,10.0,15.0,20.0,1,2,3,2,4,6,5.0,76.0,Sri Lanka,2021-08-01,2.0,1.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,20.0,35.0,70.0,2,3,4,1,2,2,5.0,23.0,Turkey,2022-03-01,1.0,1.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Music & Audio,dj-mixing,3.0,116,20.0,35.0,55.0,2,2,2,3,3,3,4.8,76.0,Nigeria,2020-05-01,1.0,0.0,2,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,35.0,60.0,100.0,2,3,4,0,0,0,4.9,183.0,Argentina,2019-08-01,2.0,2.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,3.0,116,5.0,10.0,15.0,3,3,3,0,1,2,5.0,8.0,Indonesia,2021-03-01,1.0,1.0,0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,30.0,50.0,70.0,1,3,3,2,3,0,4.9,151.0,Italy,2023-07-01,1.0,0.0,3,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,3.0,116,10.0,20.0,40.0,2,3,7,-1,-1,-1,5.0,372.0,Morocco,2020-03-01,1.0,0.0,1,False,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,20.0,30.0,50.0,1,2,3,2,3,0,4.9,64.0,Brazil,2021-05-01,24.0,7.0,1,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
Music & Audio,dj-mixing,1.0,329,50.0,65.0,100.0,7,7,7,0,0,0,4.8,29.0,Israel,2016-07-01,,120.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,15.0,20.0,25.0,3,3,3,0,0,1,4.9,64.0,Nepal,2021-09-01,5.0,120.0,0,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,15.0,20.0,25.0,2,3,4,0,0,0,5.0,14.0,India,2022-11-01,48.0,5.0,1,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,20.0,40.0,70.0,2,3,4,1,1,2,4.9,46.0,Trinidad and Tobago,2013-04-01,5.0,7.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,5.0,10.0,15.0,2,3,4,3,3,3,5.0,6.0,Sri Lanka,2023-04-01,1.0,4.0,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,1.0,329,5.0,5.0,5.0,1,1,1,3,3,3,5.0,17.0,India,2021-07-01,1.0,5.0,0,True,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,10.0,15.0,20.0,2,2,3,2,3,3,4.8,27.0,Sri Lanka,2021-06-01,1.0,0.0,2,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,20.0,30.0,40.0,2,2,2,2,3,4,5.0,14.0,India,2021-08-01,18.0,6.0,0,False,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
Music & Audio,dj-mixing,1.0,329,25.0,50.0,75.0,4,5,5,1,1,1,4.9,15.0,Germany,2020-04-01,,240.0,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,55.0,75.0,115.0,7,7,7,1,1,1,4.9,27.0,Argentina,2021-05-01,1.0,4.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,1.0,329,20.0,30.0,50.0,3,3,3,1,2,3,5.0,564.0,Serbia,2016-04-01,2.0,0.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,55.0,160.0,355.0,4,4,4,-1,-1,-1,5.0,2.0,United Kingdom,2022-09-01,168.0,21.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,1.0,329,60.0,60.0,60.0,3,3,3,100,100,100,5.0,4.0,India,2020-11-01,1.0,21.0,0,True,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,35.0,50.0,75.0,3,3,3,1,1,1,5.0,4.0,United States,2023-07-01,,30.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,200.0,200.0,200.0,7,7,7,100,100,100,4.0,2.0,Sri Lanka,2021-01-01,1.0,4.0,0,True,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,1.0,329,10.0,55.0,130.0,10,5,3,0,0,0,5.0,21.0,Italy,2020-04-01,48.0,90.0,0,False,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,1.0,329,25.0,50.0,75.0,2,2,2,0,0,0,5.0,3.0,United States,2020-06-01,1.0,30.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,45.0,45.0,45.0,10,10,10,-1,-1,-1,3.0,2.0,Netherlands,2020-06-01,1.0,30.0,0,True,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,65.0,65.0,65.0,2,2,2,5,5,5,4.7,4.0,Sri Lanka,2021-01-01,1.0,4.0,0,True,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,1.0,329,30.0,40.0,50.0,2,3,4,5,5,5,5.0,7.0,India,2021-09-01,3.0,1.0,1,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,15.0,30.0,60.0,2,4,5,1,2,2,5.0,17.0,Portugal,2017-01-01,1.0,6.0,0,False,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
Music & Audio,dj-mixing,1.0,329,30.0,60.0,90.0,2,3,4,2,2,2,5.0,17.0,United States,2020-07-01,23.0,120.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,120.0,120.0,120.0,3,3,3,-1,-1,-1,4.8,14.0,Italy,2021-05-01,1.0,150.0,0,True,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,1.0,329,40.0,95.0,170.0,3,4,6,0,0,0,5.0,25.0,Romania,2018-08-01,,210.0,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,10.0,20.0,30.0,2,3,4,0,1,2,4.8,12.0,Indonesia,2019-08-01,1.0,1.0,1,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,45.0,65.0,75.0,5,5,5,1,1,1,5.0,3.0,Argentina,2021-05-01,1.0,4.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,1.0,329,10.0,15.0,25.0,1,2,3,1,2,2,5.0,1.0,Sri Lanka,2022-05-01,1.0,60.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,10.0,20.0,40.0,2,3,4,1,2,3,5.0,4.0,Venezuela,2022-11-01,6.0,240.0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,1.0,329,30.0,30.0,30.0,4,4,4,-1,-1,-1,5.0,6.0,United States,2022-05-01,,60.0,0,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,15.0,30.0,40.0,3,3,3,0,1,1,5.0,6.0,United Kingdom,2022-03-01,1.0,30.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,30.0,40.0,50.0,5,7,7,0,0,0,5.0,1.0,United States,2022-03-01,1.0,90.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,10.0,10.0,10.0,2,2,2,1,1,1,4.9,136.0,Sri Lanka,2021-06-01,1.0,0.0,0,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,5.0,10.0,20.0,2,4,7,-1,-1,-1,4.8,13.0,Italy,2022-02-01,,240.0,0,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,10.0,15.0,30.0,3,4,10,1,1,2,5.0,2.0,Pakistan,2022-11-01,3.0,30.0,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Music & Audio,dj-mixing,1.0,329,10.0,20.0,35.0,1,2,2,1,2,3,5.0,4.0,United States,2015-11-01,2.0,60.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,10.0,15.0,40.0,1,2,3,1,1,2,4.7,3.0,Kenya,2019-07-01,13.0,7.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,20.0,40.0,80.0,2,2,3,-1,-1,-1,4.9,12.0,Ukraine,2021-03-01,1.0,210.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Music & Audio,dj-mixing,1.0,329,25.0,40.0,55.0,2,3,3,0,0,0,4.5,2.0,Sri Lanka,2022-07-01,1.0,30.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,5.0,15.0,25.0,2,2,3,0,0,0,5.0,5.0,United States,2023-06-01,1.0,0.0,1,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,1.0,329,10.0,20.0,30.0,2,3,4,3,3,3,4.5,4.0,Sri Lanka,2021-01-01,1.0,4.0,1,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,1.0,329,10.0,15.0,50.0,3,5,7,3,5,0,4.8,3.0,Australia,2022-03-01,96.0,7.0,1,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,25.0,35.0,45.0,3,3,3,1,2,3,4.9,44.0,Serbia,2016-04-01,2.0,0.0,1,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,10.0,25.0,40.0,1,1,1,2,2,2,5.0,9.0,Greece,2022-07-01,1.0,14.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,10.0,15.0,20.0,1,2,3,0,0,0,5.0,19.0,Argentina,2023-12-01,1.0,1.0,2,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,1.0,329,40.0,70.0,100.0,2,3,4,0,1,2,5.0,52.0,Trinidad and Tobago,2013-04-01,5.0,7.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,1.0,329,10.0,20.0,35.0,1,1,1,1,2,3,3.9,5.0,Lesotho,2023-02-01,9.0,7.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,4.0,22,65.0,95.0,135.0,2,3,4,0,0,0,4.9,230.0,Greece,2020-11-01,2.0,1.0,2,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,4.0,22,70.0,120.0,175.0,3,4,5,2,4,6,5.0,3.0,Indonesia,2020-06-01,1.0,0.0,0,False,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,4.0,22,35.0,45.0,55.0,1,3,3,2,3,3,4.9,290.0,Netherlands,2012-07-01,1.0,0.0,2,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,4.0,22,95.0,95.0,95.0,2,2,2,100,100,100,4.9,3.0,Greece,2020-11-01,2.0,1.0,1,True,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,4.0,22,30.0,30.0,30.0,3,3,3,1,1,1,4.9,739.0,Venezuela,2017-12-01,1.0,1.0,8,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,dj-mixing,4.0,22,35.0,55.0,95.0,3,5,5,1,2,2,5.0,66.0,United States,2020-03-01,1.0,0.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,dj-mixing,4.0,22,25.0,35.0,55.0,3,4,5,1,2,3,5.0,210.0,Belarus,2021-05-01,2.0,0.0,2,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Music & Audio,mixing-mastering,2.0,1200,45.0,75.0,100.0,3,4,5,3,3,3,5.0,17.0,Argentina,2019-08-01,1.0,7.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,mixing-mastering,2.0,1200,45.0,65.0,95.0,4,7,10,2,3,5,4.8,3.0,Argentina,2020-02-01,1.0,14.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Music & Audio,mixing-mastering,2.0,1200,60.0,110.0,180.0,3,5,7,2,2,3,5.0,124.0,Germany,2020-07-01,2.0,0.0,1,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,mixing-mastering,2.0,1200,150.0,200.0,250.0,5,6,7,2,3,3,5.0,16.0,Poland,2021-06-01,1.0,30.0,0,False,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
Music & Audio,mixing-mastering,2.0,1200,75.0,135.0,200.0,2,3,3,2,3,3,5.0,150.0,United States,2020-08-01,1.0,28.0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,mixing-mastering,2.0,1200,8.95,8.95,8.95,5,5,5,100,100,100,4.9,46.0,Netherlands,2022-10-01,2.0,1.0,2,True,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Music & Audio,mixing-mastering,2.0,1200,10.0,50.0,100.0,1,3,4,1,2,4,4.9,52.0,Germany,2020-07-01,1.0,2.0,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
